"PROBEID","ID","Gene.title","Gene.symbol","Gene.ID","UniGene.title","UniGene.symbol","UniGene.ID","Nucleotide.Title","GI","GenBank.Accession","Platform_CLONEID","Platform_ORF","Platform_SPOTID","Chromosome.location","Chromosome.annotation","GO.Function","GO.Process","GO.Component","GO.Function.ID","GO.Process.ID","GO.Component.ID","logFC","AveExpr","t","P.Value","adj.P.Val","B","SYMBOL","GENENAME"
"1556375_at","1556375_at","","","","Full length insert cDNA clone YZ92G03","","Hs.659850","Homo sapiens full length insert cDNA clone YZ92G03",3483448,"AF086103",NA,NA,"","","","","","","","","",0.621848433333335,5.97397345454545,2.26165233441995,0.0330968919509563,0.999988917839134,-4.41144723990573,NA,NA
"1556395_at","1556395_at","","","","Full length insert cDNA clone YB44H10","","Hs.564144","Homo sapiens full length insert cDNA clone YB44H10",4761707,"AF147356",NA,NA,"","","","","","","","","",-0.494456033333332,1.98631231818182,-2.13865430386725,0.0428894689945154,0.999988917839134,-4.43306992168416,NA,NA
"1557007_a_at","1557007_a_at","uncharacterized LOC105376530","LOC105376530","105376530","CDNA clone IMAGE:4826791","","Hs.586725","Homo sapiens cDNA clone IMAGE:4826791",22726249,"BC037379",NA,NA,"","","Chromosome 11","","","","","","",-0.607058799999996,4.3655605,-2.80694462184291,0.00979271791128797,0.999988917839134,-4.31202927319437,NA,NA
"1557145_at","1557145_at","serine/threonine kinase 38","STK38","11329","","","","UI-H-DF0-beo-b-22-0-UI.s1 NCI_CGAP_DF0 Homo sapiens cDNA clone UI-H-DF0-beo-b-22-0-UI 3-, mRNA sequence",23283352,"BU617137",NA,NA,"","6p21","Chromosome 6, NC_000006.12 (36493882..36547516, complement)","ATP binding///cadherin binding involved in cell-cell adhesion///magnesium ion binding///mitogen-activated protein kinase kinase kinase binding///protein binding///protein serine/threonine kinase activity","cell-cell adhesion///cellular protein modification process///intracellular signal transduction///negative regulation of MAP kinase activity///peptidyl-serine phosphorylation///protein phosphorylation","MLL5-L complex///cell-cell adherens junction///cytoplasm///nucleus","GO:0005524///GO:0098641///GO:0000287///GO:0031435///GO:0005515///GO:0004674","GO:0098609///GO:0006464///GO:0035556///GO:0043407///GO:0018105///GO:0006468","GO:0070688///GO:0005913///GO:0005737///GO:0005634",-0.535258533333332,3.09638995454545,-2.29261558182074,0.0309755594886253,0.999988917839134,-4.40593936314619,"STK38","serine/threonine kinase 38"
"1557557_at","1557557_at","MATN1 antisense RNA 1","MATN1-AS1","100129196","","","","7f14h04.x1 NCI_CGAP_CLL1 Homo sapiens cDNA clone IMAGE:3294679 3-, mRNA sequence",10036259,"BE675718",NA,NA,"","1p35.2","Chromosome 1, NC_000001.11 (30718772..30726746)","","","","","","",-0.918604199999999,4.2330945,-2.63834292632832,0.0144246473785041,0.999988917839134,-4.34316361548737,"MATN1-AS1","MATN1 antisense RNA 1"
"1557630_s_at","1557630_s_at","uncharacterized LOC107984534","LOC107984534","107984534","","","","Homo sapiens cDNA clone IMAGE:5273415",34194424,"BC037874",NA,NA,"","","Chromosome 12, NC_000012.12 (79935021..79938199)","","","","","","",-0.758034266666663,5.98599077272727,-2.5042268955911,0.019501977292757,0.999988917839134,-4.3677442119702,NA,NA
"1557889_at","1557889_at","","","","CDNA clone IMAGE:4138742","","Hs.677476","Homo sapiens cDNA clone IMAGE:4138742, partial cds",33871637,"BC006326",NA,NA,"","","","","","","","","",0.703736333333334,5.71597154545455,2.61647402098777,0.0151579378725207,0.999988917839134,-4.34718596137319,NA,NA
"1558048_x_at","1558048_x_at","","","","","","","602415167F1 NIH_MGC_92 Homo sapiens cDNA clone IMAGE:4523513 5-, mRNA sequence",13283225,"BG389789",NA,NA,"","","","","","","","","",1.91330783333334,9.77910281818182,3.05394914786753,0.00547329734806891,0.999988917839134,-4.26628992730676,NA,NA
"1558447_at","1558447_at","","","","","","","Homo sapiens, clone IMAGE:5215251, mRNA, partial cds",21595568,"BC032415",NA,NA,"","","","","","","","","",1.7548167,7.25014254545454,2.86199369131201,0.0086138947170182,0.999988917839134,-4.30183502886287,NA,NA
"1558448_a_at","1558448_a_at","","","","","","","Homo sapiens, clone IMAGE:5215251, mRNA, partial cds",21595568,"BC032415",NA,NA,"","","","","","","","","",1.0745978,5.14665459090909,2.78074360344928,0.0104060266014737,0.999988917839134,-4.31687814094226,NA,NA
"1558845_at","1558845_at","","","","Uncharacterized LOC100506089","LOC100506089","Hs.657378","Homo sapiens cDNA FLJ40376 fis, clone TESTI2035121",21757544,"AK097695",NA,NA,"","","","","","","","","",0.439022533333334,3.76962813636364,2.16380307152568,0.0406971040571512,0.999988917839134,-4.4286847041579,NA,NA
"1558924_s_at","1558924_s_at","CAP-Gly domain containing linker protein 1","CLIP1","6249","","","","602152949F1 NIH_MGC_81 Homo sapiens cDNA clone IMAGE:4293805 5-, mRNA sequence",11946944,"BF673049",NA,NA,"","12q24.3","Chromosome 12, NC_000012.12 (122271432..122422956, complement)","metal ion binding///microtubule binding///microtubule plus-end binding///protein binding///protein homodimerization activity///tubulin binding///zinc ion binding","microtubule bundle formation///mitotic nuclear division///positive regulation of microtubule polymerization///protein transport into plasma membrane raft///sister chromatid cohesion","centrosome///cytoplasm///cytoplasmic microtubule///cytoplasmic vesicle membrane///cytosol///endosome///intermediate filament///kinetochore///colocalizes_with macropinosome///microtubule///microtubule///microtubule cytoskeleton///microtubule end///colocalizes_with microtubule plus-end///ruffle","GO:0046872///GO:0008017///GO:0051010///GO:0005515///GO:0042803///GO:0015631///GO:0008270","GO:0001578///GO:0007067///GO:0031116///GO:0044861///GO:0007062","GO:0005813///GO:0005737///GO:0005881///GO:0030659///GO:0005829///GO:0005768///GO:0005882///GO:0000776///colocalizes_with GO:0044354///GO:0005874///GO:0005874///GO:0015630///GO:1990752///colocalizes_with GO:0035371///GO:0001726",1.00361463333333,8.23265086363636,2.68096599089303,0.0130900488011012,0.999988917839134,-4.33531120764543,"CLIP1","CAP-Gly domain containing linker protein 1"
"1559311_at","1559311_at","EHMT1 intronic transcript 1","EHMT1-IT1","643210","","","","ij55d08.x1 Human insulinoma Homo sapiens cDNA clone IMAGE:5634855 3-, mRNA sequence",19243028,"BM875362",NA,NA,"","9q34.3","Chromosome 9, NC_000009.12 (137763022..137764772)","","","","","","",-0.71300533333333,5.69861195454545,-2.88166004455144,0.00822642873318645,0.999988917839134,-4.29819179456935,NA,NA
"1559394_a_at","1559394_a_at","","","","","","","",NA,"",NA,NA,"","","","","","","","","",-0.586776266666666,3.31924759090909,-2.07460307152879,0.0489598038279869,0.999988917839134,-4.44414677039711,NA,NA
"1559679_a_at","1559679_a_at","","","","Full length insert cDNA clone YX41C01","","Hs.696622","PM0-AN0087-070201-009-d11 AN0087 Homo sapiens cDNA, mRNA sequence",14344571,"BG945200",NA,NA,"","","","","","","","","",-0.530441699999998,4.22942372727273,-2.37109968773308,0.0261429882166627,0.999988917839134,-4.39187724311304,NA,NA
"1559771_at","1559771_at","","","","CDNA FLJ37446 fis, clone BRAWH2010069","","Hs.228474","wl61a04.x1 NCI_CGAP_Brn25 Homo sapiens cDNA clone IMAGE:2429358 3-, mRNA sequence",5590906,"AI885742",NA,NA,"","","","","","","","","",-0.743585566666665,3.98988381818182,-2.4400358035484,0.0224803481263859,0.999988917839134,-4.37941992544117,NA,NA
"1560297_at","1560297_at","","","","","","","HNC68-1-D7.R HNC (Human Normal Cartilage) Homo sapiens cDNA, mRNA sequence",14323061,"BG928538",NA,NA,"","","","","","","","","",0.884024533333337,5.89378145454545,2.86893822022061,0.0084751341034376,0.999988917839134,-4.3005485886304,NA,NA
"1560903_at","1560903_at","","","","CDNA FLJ30214 fis, clone BRACE2001677","","Hs.637782","ig55a10.x1 HR85 islet Homo sapiens cDNA 3-, mRNA sequence",18085795,"BM353437",NA,NA,"","","","","","","","","",-0.959366633333331,4.07138681818182,-2.29677636309898,0.0307001517248332,0.999988917839134,-4.40519742382595,NA,NA
"1561056_a_at","1561056_a_at","","","","Full length insert cDNA clone YP87D03","","Hs.655748","Homo sapiens full length insert cDNA clone YP87D03",4761788,"AF147437",NA,NA,"","","","","","","","","",0.927275533333336,5.22895922727273,2.71214048872614,0.0121883697669948,0.999988917839134,-4.3295586944216,NA,NA
"1561092_at","1561092_at","","","","Transcribed locus","","Hs.683967","Homo sapiens genomic DNA; cDNA DKFZp666J237 (from clone DKFZp666J237)",21734416,"AL833766",NA,NA,"","","","","","","","","",-0.569937199999998,3.73597422727273,-2.18285657284525,0.0391038979845579,0.999988917839134,-4.42534952388049,NA,NA
"1561139_at","1561139_at","","","","Full length insert cDNA clone ZD67D12","","Hs.684692","Homo sapiens full length insert cDNA clone ZD67D12",3483717,"AF086372",NA,NA,"","","","","","","","","",0.486275600000001,2.2132405,2.31507006153503,0.0295155986336704,0.999988917839134,-4.40193044512768,NA,NA
"1561556_at","1561556_at","uncharacterized LOC101929648","LOC101929648","101929648","","","","Homo sapiens cDNA clone IMAGE:5267572",24270830,"BC038730",NA,NA,"","","Chromosome 1, NC_000001.11 (219222255..219225508, complement)","","","","","","",0.59882276666667,6.05121590909091,2.07550913856927,0.0488688363367737,0.999988917839134,-4.44399103833788,NA,NA
"1561813_at","1561813_at","","","","MRNA full length insert cDNA clone EUROIMAGE 200999","","Hs.35755","Homo sapiens mRNA full length insert cDNA clone EUROIMAGE 200999",5689788,"AL109711",NA,NA,"","","","","","","","","",-0.5722881,3.27826922727273,-2.33635533270867,0.0281900249802512,0.999988917839134,-4.39811945632371,NA,NA
"1561846_s_at","1561846_s_at","coiled-coil domain containing 168","CCDC168","643677","","","","Homo sapiens mRNA; cDNA DKFZp434L2319 (from clone DKFZp434L2319)",21739443,"AL833908",NA,NA,"","13q33.1","Chromosome 13, NC_000013.11 (102729367..102759072, complement)","","","","","","",0.458209066666667,2.60185818181818,2.23708298867465,0.0348733287367123,0.999988917839134,-4.41580029466499,"LRTM3","leucine rich repeat transmembrane protein 3"
"1561910_at","1561910_at","","","","CDNA clone IMAGE:5300947","","Hs.573487","Homo sapiens cDNA clone IMAGE:4795989",17390193,"BC018087",NA,NA,"","","","","","","","","",-0.600129199999999,4.74234840909091,-2.15889563990947,0.0411168165829023,0.999988917839134,-4.42954194713232,NA,NA
"1561919_at","1561919_at","","","","CDNA clone IMAGE:4793403","","Hs.680101","602670810F1 NIH_MGC_96 Homo sapiens cDNA clone IMAGE:4793427 5-, mRNA sequence",13984733,"BG707911",NA,NA,"","","","","","","","","",-0.528043033333331,4.34250554545455,-2.2953088746208,0.0307970306049779,0.999988917839134,-4.40545915012249,NA,NA
"1562056_at","1562056_at","","","","CDNA FLJ35091 fis, clone PLACE6005786","","Hs.652958","AGENCOURT_10609489 NIH_MGC_126 Homo sapiens cDNA clone IMAGE:6726950 5-, mRNA sequence",24184635,"BU955063",NA,NA,"","","","","","","","","",0.938775666666668,5.53498213636364,2.88009490127461,0.00825664786346243,0.999988917839134,-4.29848175457896,NA,NA
"1562058_at","1562058_at","uncharacterized LOC101928441","LOC101928441","101928441","CDNA FLJ37414 fis, clone BRAWH1000157","","Hs.129111","RST27581 Athersys RAGE Library Homo sapiens cDNA, mRNA sequence",13729778,"BG208091",NA,NA,"","","Chromosome 12, NC_000012.12 (23175636..23191587)","","","","","","",-0.545231966666666,3.51680236363636,-2.17122903089201,0.040069331377352,0.999988917839134,-4.42738613247772,NA,NA
"1562161_at","1562161_at","","","","Full length insert cDNA clone YR48C03","","Hs.684735","Homo sapiens full length insert cDNA clone YR48C03",3483266,"AF085925",NA,NA,"","","","","","","","","",-0.698298933333332,3.13599845454545,-2.3200153210311,0.0292026373370398,0.999988917839134,-4.40104595066556,NA,NA
"1562505_at","1562505_at","","","","Homo sapiens, clone IMAGE:5550275, mRNA","","Hs.685320","Homo sapiens, clone IMAGE:5550275, mRNA",23272849,"BC035700",NA,NA,"","","","","","","","","",-0.495079466666666,3.29375277272727,-2.07948821818033,0.04847112750904,0.999988917839134,-4.44330679034595,NA,NA
"1562678_at","1562678_at","","","","CDNA clone IMAGE:5274509","","Hs.685027","Homo sapiens cDNA clone IMAGE:5274509",23138729,"BC037883",NA,NA,"","","","","","","","","",0.687953733333335,4.27960631818182,2.22549903650143,0.0357405491624837,0.999988917839134,-4.41784709881874,NA,NA
"1562950_at","1562950_at","uncharacterized LOC101927210","LOC101927210","101927210","","","","Homo sapiens, clone IMAGE:4385724, mRNA",23349142,"BC038202",NA,NA,"","","Chromosome 19","","","","","","",-0.644192999999998,3.11794327272727,-2.58814729707307,0.0161596831945953,0.999988917839134,-4.35238863844252,NA,NA
"1563130_a_at","1563130_a_at","","","","MRNA full length insert cDNA clone EUROIMAGE 626063","","Hs.661154","Homo sapiens mRNA full length insert cDNA clone EUROIMAGE 626063",5689838,"AL109710",NA,NA,"","","","","","","","","",0.496969500000002,3.99714031818182,2.5338551580856,0.0182546664538901,0.999988917839134,-4.36233366783577,NA,NA
"1564134_at","1564134_at","","","","Transcribed locus","","Hs.684003","Homo sapiens genomic DNA; cDNA DKFZp313L1240 (from clone DKFZp313L1240)",21733776,"AL833154",NA,NA,"","","","","","","","","",-0.523499366666665,2.27194518181818,-2.20073501494863,0.0376603891458845,0.999988917839134,-4.42221032129599,NA,NA
"1564451_at","1564451_at","","","","CDNA: FLJ21211 fis, clone COL00485","","Hs.590124","Homo sapiens cDNA: FLJ21211 fis, clone COL00485",10437272,"AK024864",NA,NA,"","","","","","","","","",-0.723230599999999,2.968177,-2.23818460358248,0.0347918601045581,0.999988917839134,-4.4156054583964,NA,NA
"1565804_at","1565804_at","","","","CDNA: FLJ21508 fis, clone COL05723","","Hs.677329","Homo sapiens cDNA: FLJ21508 fis, clone COL05723",10437621,"AK025161",NA,NA,"","","","","","","","","",0.922774333333336,5.47905840909091,2.90443580191109,0.00779841626217163,0.999988917839134,-4.29397219511949,NA,NA
"1566182_at","1566182_at","","","","","","","RC0-HT0859-080800-032-h02 HT0859 Homo sapiens cDNA, mRNA sequence",11314457,"BF355279",NA,NA,"","","","","","","","","",-0.509739699999999,3.18282154545455,-2.10804623815845,0.0457005988208719,0.999988917839134,-4.43838011545304,NA,NA
"1566203_at","1566203_at","","","","CDNA FLJ35929 fis, clone TESTI2010833","","Hs.737539","Homo sapiens cDNA FLJ35929 fis, clone TESTI2010833",21752062,"AK093248",NA,NA,"","","","","","","","","",0.802124700000002,4.33322854545455,2.73921022763873,0.0114531832514695,0.999988917839134,-4.32455826711082,NA,NA
"1566462_at","1566462_at","","","","MRNA; cDNA DKFZp667M159 (from clone DKFZp667M159)","","Hs.683969","Homo sapiens mRNA; cDNA DKFZp667M159 (from clone DKFZp667M159)",21734357,"AL833708",NA,NA,"","","","","","","","","",-0.717781966666666,2.3052705,-2.47779238357182,0.020681188094478,0.999988917839134,-4.37256048199467,NA,NA
"1566464_at","1566464_at","potassium two pore domain channel subfamily K member 1","KCNK1","3775","","","","Homo sapiens mRNA; cDNA DKFZp686I1934 (from clone DKFZp686I1934)",21733978,"AL833343",NA,NA,"","1q42.2","Chromosome 1, NC_000001.11 (233614004..233672512)","inward rectifier potassium channel activity///potassium channel activity///potassium channel activity///potassium ion leak channel activity///sodium channel activity///NOT voltage-gated potassium channel activity","cardiac conduction///potassium ion transmembrane transport///potassium ion transport///regulation of resting membrane potential///response to nicotine///sodium ion transmembrane transport///stabilization of membrane potential","apical plasma membrane///brush border membrane///cell junction///cytoplasmic, membrane-bounded vesicle///dendrite///integral component of membrane///integral component of plasma membrane///integral component of plasma membrane///inward rectifier potassium channel complex///perikaryon///plasma membrane///potassium channel complex///recycling endosome///synapse///voltage-gated potassium channel complex","GO:0005242///GO:0005267///GO:0005267///GO:0022841///GO:0005272///NOT GO:0005249","GO:0061337///GO:0071805///GO:0006813///GO:0060075///GO:0035094///GO:0035725///GO:0030322","GO:0016324///GO:0031526///GO:0030054///GO:0016023///GO:0030425///GO:0016021///GO:0005887///GO:0005887///GO:1902937///GO:0043204///GO:0005886///GO:0034705///GO:0055037///GO:0045202///GO:0008076",-0.545138999999999,3.11676863636364,-2.16132220746282,0.040908797285371,0.999988917839134,-4.42911815953248,"KCNK1","potassium two pore domain channel subfamily K member 1"
"1566535_at","1566535_at","","","","CDNA FLJ40701 fis, clone THYMU2025909","","Hs.683801","Homo sapiens cDNA FLJ40701 fis, clone THYMU2025909",21757943,"AK098020",NA,NA,"","","","","","","","","",-0.650847499999999,4.0213175,-2.73204188393329,0.011643689257678,0.999988917839134,-4.32588287032607,NA,NA
"1567045_at","1567045_at","","","","Full length insert cDNA clone YN86A01","","Hs.658131","Homo sapiens full length insert cDNA clone YN86A01",3483187,"AF085866",NA,NA,"","","","","","","","","",0.649500200000002,4.32524031818182,2.22836844398821,0.0355239303545997,0.999988917839134,-4.41734043366917,NA,NA
"1567139_at","1567139_at","","","","TTY2 gene, clone TTY2L12A","","Hs.546222","Homo sapiens partial mRNA for TTY2 gene, clone TTY2L12A",14475538,"AJ297963",NA,NA,"","","","","","","","","",-0.826548400000001,3.76576959090909,-2.14379932313964,0.0424324920411683,0.999988917839134,-4.43217437574835,NA,NA
"1567705_at","1567705_at","","","","Clone TUB2 Cri-du-chat region mRNA","","Hs.684808","Homo sapiens clone TUB2 Cri-du-chat region mRNA",2331119,"AF009316",NA,NA,"","","","","","","","","",-0.449103066666665,1.98195572727273,-2.15348293404201,0.0415842612183652,0.999988917839134,-4.43048659963257,NA,NA
